BorrCity,BorrState,BorrZip,CDC_Name,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,ApprovalDate,ApprovalFiscalYear,DeliveryMethod,subpgmdesc,NaicsCode,ProjectState,BusinessType,GrossChargeOffAmount,Default?
163,4,159,4,4,4,4,0,0,,20010124,2001,0,0,425,4,1,0.0,False
1954,6,10,50,49,6,43,0,0,,20010124,2001,0,0,7,6,1,0.0,False
354,1,4509,15,15,1,14,0,0,,20010124,2001,1,2,653,1,0,0.0,False
48,1,2004,97,72,1,78,0,0,,20010124,2001,1,2,329,1,1,0.0,False
5252,32,10,161,152,29,0,0,0,,20010124,2001,1,2,199,32,1,0.0,False
39,1,279,1,1,1,1,0,0,,20010124,2001,2,0,617,1,1,0.0,False
167,24,1165,84,83,23,69,0,0,,20010125,2001,0,0,424,24,1,0.0,False
4663,46,6751,227,210,49,179,0,0,,20010125,2001,0,0,46,47,1,705074.0,True
629,11,7080,13,13,11,12,0,0,,20010125,2001,0,0,424,11,1,0.0,False
39,1,7113,1,1,1,1,0,0,,20010125,2001,2,0,273,1,0,0.0,False
5253,19,10,68,66,18,0,0,0,,20010125,2001,2,0,151,19,1,0.0,False
35,17,931,42,31,16,37,0,0,,20010125,2001,0,0,424,17,1,0.0,False
4769,9,6920,27,27,9,25,0,0,,20010125,2001,0,0,174,9,2,0.0,False
5254,9,7607,27,27,9,25,0,0,,20010125,2001,0,0,200,9,2,0.0,False
1661,1,2898,97,72,1,78,0,0,,20010125,2001,2,0,78,1,1,0.0,False
2447,1,4119,119,36,23,0,0,0,,20010125,2001,1,2,639,1,1,0.0,False
85,12,1244,156,14,12,121,0,0,,20010125,2001,0,0,46,12,1,0.0,False
275,44,7608,205,192,45,160,0,0,,20010125,2001,2,0,145,44,1,0.0,False
422,3,6056,248,230,3,195,0,0,,20010125,2001,0,0,643,3,1,0.0,False
613,0,3589,176,166,14,137,0,0,,20010125,2001,0,0,83,0,0,81183.0,True
252,1,888,73,71,1,59,0,0,,20010125,2001,0,0,118,1,1,0.0,False
2289,29,3176,170,161,27,131,0,0,,20010125,2001,1,2,722,29,1,0.0,False
293,1,3830,97,72,1,78,0,0,,20010125,2001,1,2,515,1,1,983595.0,True
5255,1,7609,15,15,1,14,0,0,,20010125,2001,2,0,488,1,2,0.0,False
3206,2,4560,46,24,2,41,0,0,,20010126,2001,0,0,247,2,1,0.0,False
239,5,2664,109,106,5,90,0,0,,20010126,2001,0,0,497,5,1,357469.0,True
73,12,527,94,14,12,76,0,0,,20010126,2001,2,0,723,12,1,0.0,False
1261,20,1600,30,30,19,27,0,0,,20010126,2001,0,0,724,20,1,0.0,False
599,5,683,151,143,5,118,0,0,,20010126,2001,0,0,424,5,1,831076.0,True
1263,30,2487,47,46,28,42,0,0,,20010126,2001,0,0,663,30,1,0.0,False
2391,1,3307,73,71,1,59,0,0,,20010126,2001,2,0,596,1,1,0.0,False
136,32,10,87,86,29,0,0,0,,20010129,2001,0,0,46,32,1,0.0,False
1548,4,2335,4,4,4,4,0,0,,20010129,2001,0,0,7,4,1,0.0,False
140,19,10,68,66,18,0,0,0,,20010129,2001,2,0,424,19,1,0.0,False
5256,4,2202,4,4,4,4,0,0,,20010129,2001,0,0,489,4,1,0.0,True
635,15,5239,42,31,16,0,0,0,,20010129,2001,0,0,489,15,1,854768.0,True
325,1,7610,126,120,1,102,0,0,,20010129,2001,0,0,51,1,0,0.0,False
136,32,10,87,86,29,0,0,0,,20010129,2001,2,0,16,32,1,0.0,False
2910,1,4102,128,121,1,103,0,0,,20010129,2001,0,0,424,1,0,0.0,False
3018,20,5390,164,155,19,125,0,0,,20010129,2001,0,0,56,20,1,0.0,False
4806,44,7611,87,134,45,110,0,0,,20010129,2001,0,0,133,44,1,0.0,False
375,0,392,143,136,14,112,0,0,,20010129,2001,0,0,318,0,1,0.0,False
299,1,2401,223,205,1,175,0,0,,20010129,2001,0,0,120,1,0,0.0,False
20,4,915,20,20,4,18,0,0,,20010129,2001,0,0,12,4,1,0.0,False
1343,38,4434,83,81,36,67,0,0,,20010130,2001,2,0,30,38,1,0.0,False
58,1,954,1,1,1,1,0,0,,20010130,2001,2,0,68,1,1,0.0,False
277,12,707,94,14,12,76,0,0,,20010130,2001,2,0,30,12,1,0.0,False
1128,1,2826,15,15,1,14,0,0,,20010130,2001,1,2,551,1,1,0.0,False
267,4,2922,4,4,4,4,0,0,,20010130,2001,1,2,16,4,1,0.0,False
15,32,10,161,152,29,0,0,0,,20010130,2001,2,0,599,32,0,0.0,False
1580,51,4491,237,221,52,187,0,0,,20010130,2001,0,0,37,52,1,0.0,False
49,1,530,40,41,1,35,0,0,,20010130,2001,0,0,725,1,1,0.0,False
498,1,1494,152,144,1,119,0,0,,20010130,2001,0,0,69,1,1,0.0,False
594,44,7612,124,118,45,101,0,0,,20010131,2001,2,0,726,44,1,0.0,False
218,20,3839,30,30,19,27,0,0,,20010131,2001,0,0,34,20,1,0.0,False
419,20,2326,30,30,19,27,0,0,,20010131,2001,0,0,492,20,1,0.0,False
828,52,10,239,170,48,0,0,0,,20010131,2001,0,0,688,53,1,0.0,False
1327,6,1692,225,207,6,176,0,0,,20010131,2001,2,0,245,6,1,0.0,False
407,11,432,13,13,11,12,0,0,,20010131,2001,0,0,489,11,1,0.0,False
180,29,978,165,156,27,126,0,0,,20010131,2001,1,2,74,29,1,0.0,False
767,1,2820,15,15,1,14,0,0,,20010131,2001,1,2,581,1,1,0.0,False
2164,1,6153,62,60,1,52,0,0,,20010131,2001,2,0,727,1,1,0.0,False
84,10,82,12,12,10,11,0,0,,20010131,2001,1,2,127,10,1,0.0,False
59,1,4441,1,1,1,1,0,0,,20010131,2001,0,0,27,1,1,0.0,False
221,1,217,51,50,1,44,0,0,,20010131,2001,0,0,639,1,0,0.0,False
2591,1,4391,119,36,23,0,0,0,,20010131,2001,1,2,424,1,1,0.0,False
69,11,67,13,13,11,12,0,0,,20010131,2001,2,0,552,11,1,0.0,False
4449,1,836,119,36,23,0,0,0,,20010131,2001,1,2,473,1,1,0.0,False
133,34,7613,57,56,31,49,0,0,,20010131,2001,0,0,59,34,1,0.0,False
77,4,764,4,4,4,4,0,0,,20010201,2001,0,0,643,4,1,0.0,True
2783,1,3885,62,60,1,52,0,0,,20010201,2001,2,0,490,1,1,0.0,False
534,33,10,129,55,30,0,0,0,,20010201,2001,0,0,424,33,1,0.0,False
39,1,1095,1,1,1,1,0,0,,20010201,2001,2,0,728,1,1,0.0,False
5079,3,7357,248,230,3,195,0,0,,20010201,2001,0,0,342,3,1,0.0,False
298,1,4887,97,72,1,78,0,0,,20010201,2001,2,0,30,1,0,0.0,False
2644,21,10,242,224,20,0,0,0,,20010201,2001,0,0,99,21,0,0.0,False
5257,46,7614,191,124,49,147,0,0,,20010201,2001,0,0,93,47,1,0.0,False
2203,24,3037,118,114,23,97,0,0,,20010201,2001,0,0,489,24,1,0.0,True
23,7,25,8,8,7,8,0,0,,20010201,2001,0,0,507,7,1,0.0,False
293,1,1615,55,54,1,48,0,0,,20010201,2001,2,0,52,1,1,0.0,False
550,4,610,20,20,4,18,0,0,,20010202,2001,0,0,719,4,1,0.0,False
5258,36,2518,131,122,34,104,0,0,,20010202,2001,0,0,489,36,1,0.0,False
345,9,354,53,52,9,46,0,0,,20010202,2001,0,0,503,9,1,0.0,False
5000,1,3314,1,1,1,1,0,0,,20010202,2001,0,0,599,1,1,0.0,False
1950,20,2654,30,30,19,27,0,0,,20010202,2001,2,0,351,20,1,261215.0,True
1314,7,1674,8,8,7,8,0,0,,20010202,2001,0,0,639,7,1,0.0,False
1603,5,2128,213,198,5,169,0,0,,20010202,2001,0,0,69,5,1,0.0,False
854,29,3160,165,156,27,126,0,0,,20010202,2001,1,2,387,29,1,0.0,False
1049,1,1299,73,71,1,59,0,0,,20010202,2001,2,0,39,1,1,0.0,False
2593,44,3584,124,118,45,101,0,0,,20010202,2001,0,0,729,44,1,0.0,True
334,4,2831,20,20,4,18,0,0,,20010202,2001,0,0,7,4,1,0.0,False
2867,28,3225,183,174,26,141,0,0,,20010205,2001,0,0,643,28,1,0.0,False
30,44,7615,173,163,45,134,0,0,,20010205,2001,0,0,342,44,1,0.0,False
1017,27,3118,58,22,32,162,0,0,,20010205,2001,0,0,39,27,1,0.0,False
1738,9,7229,27,27,9,25,0,0,,20010205,2001,0,0,518,9,1,0.0,False
15,5,2331,110,5,5,91,0,0,,20010205,2001,0,0,228,5,1,0.0,False
865,26,1043,202,189,25,158,0,0,,20010205,2001,0,0,68,26,1,0.0,False
537,16,2789,221,203,15,174,0,0,,20010205,2001,0,0,116,16,1,34632.0,True
39,1,684,1,1,1,1,0,0,,20010205,2001,2,0,203,1,1,0.0,False
3391,36,7616,82,80,34,66,0,0,,20010206,2001,0,0,639,36,1,0.0,False
1822,1,1783,62,60,1,52,0,0,,20010206,2001,2,0,511,1,1,0.0,False
75,1,74,51,50,1,44,0,0,,20010206,2001,0,0,424,1,1,0.0,False
104,1,4688,62,60,1,52,0,0,,20010206,2001,2,0,682,1,1,0.0,False
19,1,3158,62,60,1,52,0,0,,20010206,2001,0,0,431,1,1,0.0,False
1498,23,5335,178,168,22,138,0,0,,20010206,2001,0,0,30,23,1,0.0,False
2922,1,4122,62,60,1,52,0,0,,20010206,2001,2,0,654,1,1,0.0,False
3681,26,5264,72,70,25,58,0,0,,20010206,2001,0,0,284,26,1,0.0,False
720,15,4220,188,178,43,145,0,0,,20010206,2001,2,0,424,15,1,0.0,False
5259,15,5052,188,178,43,145,0,0,,20010206,2001,2,0,664,15,1,0.0,False
216,4,619,4,4,4,4,0,0,,20010206,2001,0,0,118,4,1,14568.0,True
1643,23,2554,182,173,20,0,0,0,,20010206,2001,0,0,93,23,1,107871.0,True
2834,20,3977,164,155,19,125,0,0,,20010206,2001,0,0,570,20,1,0.0,False
5260,20,7617,164,155,19,125,0,0,,20010206,2001,0,0,730,20,1,0.0,False
1285,29,1636,139,131,27,108,0,0,,20010206,2001,0,0,489,29,1,0.0,False
1661,1,1170,55,54,1,48,0,0,,20010206,2001,2,0,192,1,1,0.0,False
525,1,4454,55,54,1,48,0,0,,20010206,2001,2,0,68,1,1,0.0,False
576,20,1146,30,30,19,27,0,0,,20010207,2001,0,0,10,20,1,0.0,False
218,20,3637,30,30,19,27,0,0,,20010207,2001,0,0,129,20,1,0.0,False
218,20,2616,30,30,19,27,0,0,,20010207,2001,1,2,511,20,1,0.0,False
342,1,2975,63,61,1,53,0,0,,20010207,2001,0,0,19,1,1,0.0,False
1057,24,1409,220,36,23,173,0,0,,20010207,2001,1,2,596,24,1,0.0,False
4727,3,6853,248,230,3,195,0,0,,20010207,2001,0,0,32,3,1,149004.0,True
390,11,472,13,13,11,12,0,0,,20010207,2001,2,0,731,11,0,0.0,False
1135,33,10,243,225,30,0,0,0,,20010207,2001,0,0,538,33,1,0.0,False
127,26,124,72,70,25,58,0,0,,20010207,2001,0,0,520,26,0,0.0,True
1135,33,10,243,225,30,0,0,0,,20010207,2001,0,0,538,33,1,0.0,False
1550,1,2047,97,72,1,78,0,0,,20010207,2001,2,0,358,1,0,0.0,False
2628,49,3640,210,195,50,166,0,0,,20010207,2001,2,0,465,46,1,0.0,False
18,1,20,1,1,1,1,0,0,,20010208,2001,2,0,676,1,1,0.0,False
5261,19,10,61,59,18,0,0,0,,20010208,2001,0,0,422,19,1,0.0,False
73,12,527,94,14,12,76,0,0,,20010208,2001,2,0,424,12,0,0.0,False
613,0,7537,176,166,14,137,0,0,,20010208,2001,0,0,532,0,1,0.0,False
625,4,7552,20,20,4,18,0,0,,20010208,2001,0,0,688,4,0,286747.0,True
209,3,3980,3,3,3,3,0,0,,20010208,2001,0,0,489,3,1,0.0,False
907,44,7618,218,202,45,171,0,0,,20010208,2001,0,0,525,44,1,0.0,False
148,5,538,79,77,5,63,0,0,,20010208,2001,0,0,46,5,1,0.0,False
795,20,1032,30,30,19,27,0,0,,20010208,2001,0,0,14,20,1,201016.0,True
3234,21,10,182,173,20,0,0,0,,20010208,2001,0,0,639,21,1,355865.0,True
1109,1,1618,97,72,1,78,0,0,,20010208,2001,2,0,174,1,0,0.0,False
1233,1,4119,73,71,1,59,0,0,,20010208,2001,1,2,93,1,1,0.0,False
218,20,4379,30,30,19,27,0,0,,20010209,2001,2,0,660,20,1,0.0,False
39,1,1191,1,1,1,1,0,0,,20010209,2001,2,0,27,1,1,0.0,False
279,1,280,1,1,1,1,0,0,,20010209,2001,2,0,561,1,1,0.0,False
5262,32,10,87,86,29,0,0,0,,20010209,2001,0,0,424,32,1,0.0,False
1563,7,2072,8,8,7,8,0,0,,20010209,2001,0,0,182,7,1,0.0,False
5263,15,4629,112,108,43,93,0,0,,20010209,2001,0,0,86,15,1,0.0,False
339,1,344,74,72,1,60,0,0,,20010209,2001,2,0,30,1,1,0.0,False
1710,19,10,68,66,18,0,0,0,,20010209,2001,2,0,489,19,1,0.0,False
698,19,10,68,66,18,0,0,0,,20010209,2001,2,0,93,19,1,0.0,False
363,44,374,87,134,45,110,0,0,,20010209,2001,0,0,562,44,1,244116.0,True
647,33,10,137,129,30,0,0,0,,20010209,2001,0,0,560,33,1,0.0,False
5264,1,261,1,1,1,1,0,0,,20010209,2001,2,0,408,1,1,0.0,False
4912,1,7619,15,15,1,14,0,0,,20010209,2001,1,2,108,1,1,0.0,False
612,20,1600,30,30,19,27,0,0,,20010212,2001,2,0,153,20,1,0.0,False
2486,33,10,85,84,30,0,0,0,,20010212,2001,2,0,395,33,1,0.0,False
4036,17,585,42,31,16,37,0,0,,20010212,2001,2,0,59,17,0,0.0,False
17,0,7620,17,17,14,15,0,0,,20010212,2001,0,0,7,0,1,0.0,False
5083,3,7361,3,3,3,3,0,0,,20010212,2001,0,0,496,3,1,0.0,False
2820,25,3959,199,186,24,156,0,0,,20010212,2001,0,0,489,25,1,0.0,False
828,52,10,239,170,48,0,0,0,,20010212,2001,0,0,489,53,1,0.0,False
2436,29,3373,45,45,27,40,0,0,,20010212,2001,1,2,484,29,1,0.0,False
361,11,371,13,13,11,12,0,0,,20010213,2001,0,0,732,11,1,0.0,False
1733,29,2640,139,131,27,108,0,0,,20010213,2001,0,0,284,29,1,0.0,False
84,10,2751,12,12,10,11,0,0,,20010213,2001,1,2,68,10,1,0.0,False
3718,20,6691,153,145,19,120,0,0,,20010213,2001,0,0,509,20,1,0.0,False
354,1,4423,15,15,1,14,0,0,,20010213,2001,0,0,17,1,1,0.0,False
217,12,213,94,14,12,76,0,0,,20010213,2001,0,0,39,12,1,0.0,False
1727,1,7621,119,36,23,0,0,0,,20010213,2001,2,0,424,1,1,0.0,False
1430,8,10,215,9,8,0,0,0,,20010213,2001,0,0,733,8,1,0.0,False
2180,46,7622,227,210,49,179,0,0,,20010213,2001,0,0,175,47,1,0.0,False
657,7,762,8,8,7,8,0,0,,20010213,2001,2,0,667,7,1,0.0,False
618,1,4071,233,11,1,10,0,0,,20010213,2001,0,0,424,1,1,0.0,False
1088,29,4276,165,156,27,126,0,0,,20010214,2001,1,2,400,29,1,0.0,False
398,1,4822,1,1,1,1,0,0,,20010214,2001,2,0,527,1,1,0.0,False
986,24,7623,220,36,23,173,0,0,,20010214,2001,1,2,599,24,1,0.0,False
2187,1,6968,62,60,1,52,0,0,,20010214,2001,2,0,174,1,1,0.0,False
3556,20,6910,153,145,19,120,0,0,,20010214,2001,2,0,652,20,1,0.0,False
537,16,3310,221,203,15,174,0,0,,20010214,2001,0,0,108,16,1,0.0,False
862,34,3087,57,56,31,49,0,0,,20010214,2001,0,0,30,34,1,0.0,False
1627,1,4660,1,1,1,1,0,0,,20010214,2001,2,0,734,1,1,0.0,False
1831,29,4671,165,156,27,126,0,0,,20010214,2001,0,0,424,29,1,366120.0,True
2373,29,463,165,156,27,126,0,0,,20010214,2001,1,2,7,29,1,0.0,False
1075,1,1332,74,72,1,60,0,0,,20010214,2001,2,0,524,1,1,0.0,False
1797,4,2403,20,20,4,18,0,0,,20010214,2001,0,0,489,4,1,0.0,False
1758,20,4516,30,30,19,27,0,0,,20010215,2001,0,0,424,20,1,0.0,False
1402,20,7624,30,30,19,27,0,0,,20010215,2001,0,0,102,20,1,0.0,False
5265,17,7625,25,25,16,24,0,0,,20010215,2001,0,0,28,17,1,0.0,False
537,16,4829,221,203,15,174,0,0,,20010215,2001,0,0,284,16,1,0.0,False
589,3,4310,3,3,3,3,0,0,,20010215,2001,0,0,51,3,1,0.0,False
241,24,4207,35,36,23,32,0,0,,20010215,2001,0,0,99,24,1,0.0,False
4547,14,1968,132,123,0,129,0,0,,20010215,2001,0,0,489,14,0,650457.0,True
218,20,2373,30,30,19,27,0,0,,20010215,2001,2,0,153,20,1,0.0,False
4402,11,6348,13,13,11,12,0,0,,20010215,2001,0,0,424,11,1,0.0,False
219,5,1000,44,44,5,39,0,0,,20010215,2001,2,0,30,5,1,0.0,False
1372,9,1751,53,52,9,46,0,0,,20010215,2001,2,0,564,9,1,0.0,False
2142,1,2946,73,71,1,59,0,0,,20010215,2001,2,0,701,1,1,0.0,False
2628,49,3640,210,195,50,166,0,0,,20010215,2001,0,0,86,46,1,0.0,False
170,1,169,15,15,1,14,0,0,,20010215,2001,1,2,263,1,0,0.0,False
336,33,10,137,129,30,0,0,0,,20010215,2001,0,0,660,33,1,0.0,False
5266,46,7626,227,210,49,179,0,0,,20010216,2001,0,0,650,47,1,0.0,False
3784,33,10,137,129,30,0,0,0,,20010216,2001,0,0,10,33,0,0.0,True
596,41,2844,95,93,40,77,0,0,,20010216,2001,0,0,10,41,1,0.0,False
29,17,515,25,25,16,24,0,0,,20010216,2001,0,0,358,17,0,0.0,False
2800,1,3929,15,15,1,14,0,0,,20010216,2001,1,2,198,1,1,0.0,False
5267,29,1489,139,131,27,108,0,0,,20010216,2001,0,0,706,29,1,0.0,False
5099,48,7383,206,109,47,161,0,0,,20010220,2001,0,0,424,49,1,0.0,False
5268,43,6257,51,87,51,180,0,0,,20010220,2001,0,0,424,43,1,675945.0,True
4,4,1388,4,4,4,4,0,0,,20010220,2001,0,0,504,4,1,0.0,False
1738,9,4530,27,27,9,25,0,0,,20010220,2001,0,0,318,9,1,0.0,False
1,1,1,1,1,1,1,0,0,,20010220,2001,2,0,10,1,1,0.0,False
843,19,10,68,66,18,0,0,0,,20010220,2001,2,0,230,19,0,0.0,False
1159,5,1455,44,44,5,39,0,0,,20010220,2001,2,0,78,5,1,0.0,False
286,24,1527,118,114,23,97,0,0,,20010220,2001,0,0,7,24,1,0.0,False
1511,7,1975,8,8,7,8,0,0,,20010220,2001,2,0,74,7,1,0.0,False
2368,29,3278,45,45,27,40,0,0,,20010220,2001,0,0,7,29,1,0.0,False
5269,9,7627,27,27,9,25,0,0,,20010220,2001,0,0,639,9,1,0.0,False
231,9,228,191,124,49,0,0,0,,20010221,2001,0,0,415,47,1,0.0,False
741,3,879,193,101,3,149,0,0,,20010221,2001,0,0,643,3,1,0.0,False
70,4,68,4,4,4,4,0,0,,20010221,2001,0,0,68,4,1,0.0,False
5270,28,7628,125,119,26,47,0,0,,20010221,2001,0,0,93,28,0,0.0,False
506,1,560,15,15,1,14,0,0,,20010221,2001,1,2,198,1,1,0.0,False
1580,51,3568,237,221,52,187,0,0,,20010221,2001,0,0,682,52,1,217928.0,True
2455,1,6628,63,61,1,53,0,0,,20010221,2001,0,0,496,1,0,0.0,False
194,24,412,220,36,23,173,0,0,,20010221,2001,2,0,698,24,1,0.0,False
12,10,2204,12,12,10,11,0,0,,20010221,2001,2,0,39,10,1,0.0,False
622,1,721,1,1,1,1,0,0,,20010221,2001,2,0,532,1,1,0.0,False
696,3,813,248,230,3,195,0,0,,20010221,2001,0,0,512,3,1,0.0,False
1329,33,10,129,55,30,0,0,0,,20010221,2001,0,0,149,33,1,0.0,False
5271,4,3253,4,4,4,4,0,0,,20010221,2001,0,0,342,4,1,0.0,False
39,1,5576,1,1,1,1,0,0,,20010221,2001,2,0,488,1,0,0.0,False
1098,8,10,9,9,8,0,0,0,,20010222,2001,0,0,161,8,1,0.0,False
211,3,6480,3,3,3,3,0,0,,20010222,2001,2,0,97,3,1,0.0,False
51,27,7629,57,56,31,0,0,0,,20010222,2001,0,0,670,27,1,0.0,False
790,25,942,199,186,24,156,0,0,,20010222,2001,0,0,424,25,1,0.0,False
194,24,4844,220,36,23,173,0,0,,20010222,2001,2,0,525,24,1,0.0,False
1352,24,6376,35,36,23,32,0,0,,20010222,2001,0,0,27,24,1,0.0,False
107,1,3414,63,61,1,53,0,0,,20010222,2001,0,0,424,1,0,0.0,False
3965,28,1343,81,79,26,65,0,0,,20010223,2001,0,0,643,28,1,0.0,False
4563,3,6593,248,230,3,195,0,0,,20010223,2001,0,0,7,3,1,0.0,False
2914,38,4107,83,81,36,67,0,0,,20010223,2001,2,0,68,38,0,0.0,False
5271,4,3253,4,4,4,4,0,0,,20010223,2001,0,0,525,4,1,0.0,False
1191,7,4394,8,8,7,8,0,0,,20010223,2001,2,0,643,7,1,0.0,False
88,1,86,1,1,1,1,0,0,,20010223,2001,1,2,517,1,1,0.0,False
611,1,705,63,61,1,53,0,0,,20010223,2001,0,0,735,1,1,0.0,False
319,3,7630,185,176,3,143,0,0,,20010223,2001,0,0,46,3,1,0.0,False
219,5,1320,44,44,5,39,0,0,,20010223,2001,0,0,27,5,1,0.0,False
537,16,2807,221,203,15,174,0,0,,20010223,2001,0,0,19,16,1,0.0,False
96,7,2162,8,8,7,8,0,0,,20010223,2001,1,2,731,7,1,0.0,False
496,24,4332,220,36,23,173,0,0,,20010223,2001,1,2,155,24,1,0.0,False
694,33,10,56,55,30,0,0,0,,20010223,2001,1,2,496,33,2,0.0,False
1684,33,10,189,55,30,0,0,0,,20010223,2001,1,2,74,33,1,0.0,False
1894,1,2551,15,15,1,14,0,0,,20010223,2001,1,2,517,1,1,0.0,False
2896,1,5812,15,15,1,14,0,0,,20010223,2001,1,2,733,1,1,0.0,False
194,24,1651,220,36,23,173,0,0,,20010223,2001,1,2,552,24,1,0.0,False
1347,1,1910,152,144,1,119,0,0,,20010223,2001,0,0,436,1,1,0.0,False
114,33,10,65,63,30,0,0,0,,20010223,2001,2,0,493,33,1,0.0,False
5272,28,7631,43,43,26,38,0,0,,20010226,2001,2,0,489,28,1,0.0,False
2164,1,5764,62,60,1,52,0,0,,20010226,2001,0,0,51,1,0,0.0,False
368,3,383,3,3,3,3,0,0,,20010226,2001,0,0,489,3,1,0.0,False
1126,29,2731,139,131,27,108,0,0,,20010226,2001,0,0,424,29,1,0.0,False
204,17,201,25,25,16,24,0,0,,20010226,2001,0,0,646,17,1,0.0,False
152,6,2210,50,49,6,43,0,0,,20010226,2001,0,0,736,6,1,0.0,False
11,1,1024,233,11,1,10,0,0,,20010226,2001,0,0,679,1,1,0.0,False
2020,9,6245,27,27,9,25,0,0,,20010227,2001,0,0,680,9,1,0.0,False
1475,4,7632,4,4,4,4,0,0,,20010227,2001,0,0,424,4,1,0.0,False
1296,44,7633,205,192,45,160,0,0,,20010227,2001,0,0,364,44,1,0.0,False
827,9,2359,27,27,9,25,0,0,,20010227,2001,0,0,198,9,1,0.0,False
654,3,4810,3,3,3,3,0,0,,20010227,2001,0,0,672,3,1,676294.0,True
705,1,826,1,1,1,1,0,0,,20010227,2001,2,0,737,1,1,0.0,False
5273,2,7634,46,24,2,41,0,0,,20010227,2001,0,0,489,2,1,0.0,False
73,12,1039,14,14,12,13,0,0,,20010227,2001,0,0,670,12,1,0.0,False
77,4,764,4,4,4,4,0,0,,20010227,2001,1,2,51,4,1,0.0,False
932,7,6501,8,8,7,8,0,0,,20010227,2001,0,0,639,7,1,0.0,False
237,1,237,1,1,1,1,0,0,,20010227,2001,2,0,39,1,1,0.0,False
28,2,406,24,24,2,23,0,0,,20010227,2001,0,0,358,2,1,50483.0,True
2684,4,3191,4,4,4,4,0,0,,20010227,2001,0,0,312,4,1,0.0,False
633,33,10,65,63,30,0,0,0,,20010227,2001,2,0,417,33,1,0.0,False
1710,19,10,68,66,18,0,0,0,,20010228,2001,2,0,46,19,1,0.0,False
690,2,809,46,24,2,41,0,0,,20010228,2001,0,0,496,2,1,0.0,False
4012,32,10,87,86,29,0,0,0,,20010228,2001,0,0,525,32,1,0.0,False
2652,1,3680,62,60,1,52,0,0,,20010228,2001,2,0,669,1,0,0.0,False
1097,11,1367,13,13,11,12,0,0,,20010228,2001,0,0,245,11,1,0.0,False
39,1,1191,1,1,1,1,0,0,,20010228,2001,2,0,32,1,0,0.0,False
194,28,2183,43,43,26,38,0,0,,20010228,2001,0,0,653,28,1,0.0,False
2166,33,10,230,212,30,0,0,0,,20010228,2001,2,0,598,33,1,0.0,False
35,17,2023,42,31,16,37,0,0,,20010228,2001,2,0,738,17,1,0.0,False
5064,25,7337,199,186,24,156,0,0,,20010228,2001,0,0,676,25,1,133976.0,True
2523,15,5093,144,138,43,113,0,0,,20010228,2001,0,0,424,15,2,0.0,False
464,34,513,57,56,31,49,0,0,,20010228,2001,0,0,188,34,1,0.0,False
390,11,7370,13,13,11,12,0,0,,20010301,2001,2,0,739,11,1,0.0,False
2485,3,3439,248,230,3,195,0,0,,20010301,2001,0,0,489,3,1,0.0,False
5274,3,7635,248,230,3,195,0,0,,20010301,2001,0,0,7,3,0,0.0,False
218,20,5960,30,30,19,27,0,0,,20010301,2001,2,0,496,20,1,0.0,False
82,4,79,4,4,4,4,0,0,,20010301,2001,0,0,555,4,1,0.0,False
1331,11,10,27,27,9,0,0,0,,20010301,2001,0,0,496,9,1,0.0,False
5275,43,2858,212,197,51,168,0,0,,20010301,2001,0,0,492,43,1,0.0,False
281,1,282,62,60,1,52,0,0,,20010301,2001,2,0,69,1,0,0.0,False
2269,23,3149,103,100,22,84,0,0,,20010301,2001,0,0,459,23,1,0.0,False
2600,48,3597,91,90,39,0,0,0,,20010301,2001,2,0,30,49,1,0.0,True
1628,17,3789,42,31,16,37,0,0,,20010301,2001,2,0,489,17,0,0.0,False
336,33,10,56,55,30,0,0,0,,20010301,2001,0,0,424,33,1,0.0,False
828,28,1858,125,119,26,47,0,0,,20010301,2001,0,0,93,28,1,0.0,False
2143,1,1122,15,15,1,14,0,0,,20010302,2001,1,2,553,1,0,0.0,False
2577,7,6838,8,8,7,8,0,0,,20010302,2001,0,0,334,7,1,301279.0,True
1319,20,5119,164,155,19,125,0,0,,20010302,2001,0,0,639,20,1,0.0,False
5276,46,7636,227,210,49,179,0,0,,20010302,2001,0,0,414,47,1,0.0,False
1397,5,1787,44,44,5,39,0,0,,20010302,2001,2,0,639,5,1,0.0,False
5040,19,10,71,69,18,0,0,0,,20010302,2001,0,0,525,19,1,0.0,False
571,34,647,57,56,31,49,0,0,,20010302,2001,0,0,648,34,1,0.0,False
2091,2,2879,2,2,2,2,0,0,,20010302,2001,0,0,489,2,1,0.0,False
1135,33,10,230,212,30,0,0,0,,20010302,2001,2,0,639,33,1,1294985.0,True
952,4,1169,4,4,4,4,0,0,,20010302,2001,1,2,39,4,1,0.0,False
2577,7,6838,8,8,7,8,0,0,,20010305,2001,0,0,334,7,1,172789.0,True
650,29,752,105,102,27,86,0,0,,20010305,2001,0,0,424,29,1,0.0,False
3039,29,4316,165,156,27,126,0,0,,20010305,2001,0,0,424,29,1,0.0,False
194,24,4186,220,36,23,173,0,0,,20010305,2001,2,0,639,24,0,1055607.0,True
611,1,705,63,61,1,53,0,0,,20010305,2001,0,0,482,1,0,0.0,False
2397,24,1221,100,36,23,81,0,0,,20010305,2001,0,0,489,24,1,325851.0,True
5155,5,7463,110,5,5,91,0,0,,20010305,2001,0,0,518,5,1,0.0,False
2720,29,3785,170,161,27,131,0,0,,20010305,2001,0,0,48,29,1,0.0,False
